VID,Company
04DA_231D,DVC WEB CAMERA DEVICE
04DA_231E,DVC DV STREAM DEVICE
04DA_2372,LUMIX CAMERA (STORAGE MODE)
04DA_2374,LUMIX CAMERA (PTP MODE)
04DA_2451,HDC-SD9
04DA_245B,HC-X920K (3MOS FULL HD VIDEO CAMCORDER)
04DA_2477,SDR-H85 CAMCORDER (PC MODE)
04DA_2478,SDR-H85 CAMCORDER (RECORDER MODE - SD CARD)
04DA_2479,SDR-H85 CAMCORDER (RECORDER MODE - HDD)
04DA_2497,HDC-TM700
04DA_250C,GOBI WIRELESS MODEM (QDL MODE)
04DA_250D,GOBI WIRELESS MODEM
04DA_3904,N5HBZ0000055 802.11ABGN WIRELESS ADAPTER [ATHEROS AR7010+AR9280]
04DA_3908,N5HBZ0000062 802.11ABGN WIRELESS ADAPTER [ATHEROS AR9374V1.1]
04DA_3C04,JT-P100MR-20 [EPASSPORT READER]
04DB,HYPERTEC PTY LTD
04DC,HUAN HSIN HOLDINGS LTD
04DD,SHARP CORP.
04DD_13A6,MFC2000
04DD_6006,AL-1216
04DD_6007,AL-1045
04DD_6008,AL-1255
04DD_6009,AL-1530CS
04DD_600A,AL-1540CS
04DD_600B,AL-1456
04DD_600C,AL-1555
04DD_600D,AL-1225
04DD_600E,AL-1551CS
04DD_600F,AR-122E
04DD_6010,AR-152E
04DD_6011,AR-157E
04DD_6012,SN-1045
04DD_6013,SN-1255
04DD_6014,SN-1456
04DD_6015,SN-1555
04DD_6016,AR-153E
04DD_6017,AR-122E N
04DD_6018,AR-153E N
04DD_6019,AR-152E N
04DD_601A,AR-157E N
04DD_601B,AL-1217
04DD_601C,AL-1226
04DD_601D,AR-123E
04DD_6021,IS01
04DD_7002,DVC VER.1.0
04DD_7004,VE-CG40U DIGITAL STILL CAMERA
04DD_7005,VE-CG30 DIGITAL STILL CAMERA
04DD_7007,VL-Z7S DIGITAL CAMCORDER
04DD_8004,ZAURUS SL-5000D/SL-5500 PDA
04DD_8005,ZAURUS A-300
04DD_8006,ZAURUS SL-B500/SL-5600 PDA
04DD_8007,ZAURUS C-700 PDA
04DD_9009,AR-M160
04DD_9014,IM-DR80 PORTABLE NETMD PLAYER
04DD_9031,ZAURUS C-750/C-760/C-860/SL-C3000 PDA
04DD_9032,ZAURUS SL-6000
04DD_903A,GSM GPRS
04DD_9050,ZAURUS C-860 PDA
04DD_9056,VIEWCAM Z
04DD_9073,AM-900
04DD_9074,GSM GPRS
04DD_90A9,SHARP COMPOSITE
04DD_90D0,USB-TO-SERIAL COMM. PORT
04DD_90F2,SHARP 3G GSM USB CONTROL
04DD_9120,WS004SH
04DD_9122,WS007SH
04DD_9123,W-ZERO3 ES SMARTPHONE
04DD_91A3,922SH INTERNET MACHINE
04DD_939A,IS03
04DE,MINDSHARE INC.
04DF,INTERLINK ELECTRONICS
04E1,IIYAMA NORTH AMERICA INC.
04E1_0201,MONITOR HUB
04E2,EXAR CORP.
04E2_0801,XR22801 HUB
04E2_0802,XR22802 HUB
04E2_0804,XR22804 HUB
04E2_1100,XR2280X I2C CONTROLLER
04E2_1200,XR2280X GPIO CONTROLLER
04E2_1300,XR2280X 10/100 ETHERNET
04E2_1400,XR2280X UART CHANNEL A
04E2_1401,XR2280X UART CHANNEL B
04E2_1402,XR2280X UART CHANNEL C
04E2_1403,XR2280X UART CHANNEL D
04E2_1410,XR21V1410 USB-UART IC
04E2_1411,XR21B1411 UART
04E2_1412,XR21V1412 2-CHANNEL UART
04E2_1414,XR21V1414 4-CHANNEL UART
04E2_1420,XR21B1420 UART
04E2_1422,XR21B1422 2-CHANNEL UART
04E2_1424,XR21B1424 4-CHANNEL UART
04E3,ZILOG INC.
04E4,ACC MICROELECTRONICS
04E5,PROMISE TECHNOLOGY
04E6,SCM MICROSYSTEMS INC.
04E6_0001,E-USB ATA BRIDGE
04E6_0002,EUSCSI SCSI BRIDGE
04E6_0003,EUSB SMARTMEDIA CARD READER
04E6_0005,EUSB SMARTMEDIA/COMPACTFLASH CARD READER
04E6_0006,EUSB SMARTMEDIA CARD READER
04E6_0007,HIFD
04E6_0009,EUSB ATA/ATAPI ADAPTER
04E6_000A,EUSB COMPACTFLASH ADAPTER
04E6_000B,EUSCSI BRIDGE
04E6_000C,EUSCSI BRIDGE
04E6_000D,DAZZLE MS
04E6_0012,DAZZLE SD/MMC
04E6_0101,EUSB ATA BRIDGE (SONY SPRESSA USB CDRW)
04E6_0311,DAZZLE DM-CF
04E6_0312,DAZZLE DM-SD/MMC
04E6_0313,DAZZLE SM
04E6_0314,DAZZLE MS
04E6_0322,E-FILM READER-5
04E6_0325,EUSB ORCA QUAD READER
04E6_0327,DIGITAL MEDIA READER
04E6_03FE,DMHS2 DFU ADAPTER
04E6_0406,EUSB SMARTDM READER
04E6_04E6,EUSB DFU ADAPTER
04E6_04E7,STCII DFU ADAPTER
04E6_04E8,EUSBDM DFU ADAPTER
04E6_04E9,DM-E DFU ADAPTER
04E6_0500,VERIDICOM 5THSENSE FINGERPRINT SENSOR AND EUSB SMARTCARD
04E6_0701,DCS200 LOADER DEVICE
04E6_0702,DVD CREATION STATION 200
04E6_0703,DVC100 LOADER DEVICE
04E6_0704,DIGITAL VIDEO CREATOR 100
04E6_1001,SCR300 SMART CARD READER
04E6_1010,USBAT-2 COMPACTFLASH CARD READER
04E6_1014,E-FILM READER-3
04E6_1020,USBAT ATA/ATAPI ADAPTER
04E6_2007,RSA SECURID COMBOREADER
04E6_2009,CITIBANK SMART CARD READER
04E6_200A,REFLEX V.2 SMART CARD READER
04E6_200D,STR391 READER
04E6_5111,SCR331-DI SMARTCARD READER
04E6_5113,SCR333 SMARTCARD READER
04E6_5114,SCR331-DI SMARTCARD READER
04E6_5115,SCR335 SMARTCARD READER
04E6_5116,SCR331-LC1 / SCR3310 SMARTCARD READER
04E6_5117,SCR3320 - SMART CARD READER
04E6_5118,EXPRESSCARD SIM CARD READER
04E6_5119,SCR3340 - EXPRESSCARD54 SMART CARD READER
04E6_511B,SMARTCARD READER
04E6_511D,SCR3311 SMART CARD READER
04E6_5120,SCR331-DI SMARTCARD READER
04E6_5121,SDI010 SMART CARD READER
04E6_5151,SCR338 KEYBOARD SMART CARD READER
04E6_5292,SCL011 RFID READER
04E6_5410,SCR35XX SMART CARD READER
04E6_5591,SCL3711-NFC&RW
04E6_5810,UTRUST 2700 R SMART CARD READER
04E6_E000,SCRX31 READER
04E6_E001,SCR331 SMARTCARD READER
04E6_E003,SPR532 PINPAD SMARTCARD READER
04E7,ELO TOUCHSYSTEMS
04E7_0001,TOUCHSCREEN
04E7_0002,TOUCHMONITOR INTERFACE 2600 REV 2
04E7_0004,4000U CARROLLTOUCHÂ® TOUCHMONITOR INTERFACE
04E7_0007,2500U INTELLITOUCHÂ® TOUCHMONITOR INTERFACE
04E7_0008,3000U ACCUTOUCHÂ® TOUCHMONITOR INTERFACE
04E7_0009,4000U CARROLLTOUCHÂ® TOUCHMONITOR INTERFACE
04E7_0020,TOUCHSCREEN INTERFACE (2700)
04E7_0021,TOUCHMONITOR INTERFACE
04E7_0030,4500U CARROLLTOUCHÂ® TOUCHMONITOR INTERFACE
04E7_0032,TOUCHMONITOR INTERFACE
04E7_0033,TOUCHMONITOR INTERFACE
04E7_0041,5010 SURFACE CAPACITIVE TOUCHMONITOR INTERFACE
04E7_0042,TOUCHMONITOR INTERFACE
04E7_0050,2216 ACCUTOUCHÂ® TOUCHMONITOR INTERFACE
04E7_0071,TOUCHMONITOR INTERFACE
04E7_0072,TOUCHMONITOR INTERFACE
04E7_0081,TOUCHMONITOR INTERFACE
04E7_0082,TOUCHMONITOR INTERFACE
04E7_00FF,TOUCHMONITOR INTERFACE
04E7_2902,WLIDS 21.5 TOUCHSCREEN
04E8,SAMSUNG ELECTRONICS CO. LTD
04E8_0001,PRINTER BOOTLOADER
04E8_0100,KINGSTON FLASH DRIVE (128MB)
04E8_0110,CONNECT3D FLASH DRIVE
04E8_0111,CONNECT3D FLASH DRIVE
04E8_0300,E2530 / GT-C3350 PHONES (MASS STORAGE MODE)
04E8_04E8,GALAXY (MIDI MODE)
04E8_1003,MP3 PLAYER AND RECORDER
04E8_1006,SDC-200Z
04E8_130C,NX100
04E8_1323,WB700 CAMERA
04E8_1F05,S2 PORTABLE [JMICRON] (500GB)
04E8_1F06,HX-MU064DA PORTABLE HARDDISK
04E8_2018,WIS09ABGN LINKSTICK WIRELESS LAN ADAPTER
04E8_2035,DIGITAL PHOTO FRAME MASS STORAGE
04E8_2036,DIGITAL PHOTO FRAME MINI MONITOR
04E8_3004,ML-4600
04E8_3005,DOCUPRINT P1210
04E8_3008,ML-6060 LASER PRINTER
04E8_300C,ML-1210 PRINTER
04E8_300E,LASER PRINTER
04E8_3104,ML-3550N
04E8_3210,ML-5200A LASER PRINTER
04E8_3226,LASER PRINTER
04E8_3228,LASER PRINTER
04E8_322A,LASER PRINTER
04E8_322C,LASER PRINTER
04E8_3230,ML-1440
04E8_3232,LASER PRINTER
04E8_3236,ML-1450
04E8_3238,ML-1430
04E8_323A,ML-1710 PRINTER
04E8_323B,PHASER 3130
04E8_323C,LASER PRINTER
04E8_323D,PHASER 3120
04E8_323E,LASER PRINTER
04E8_3240,LASER PRINTER
04E8_3242,ML-1510 LASER PRINTER
04E8_3248,COLOR LASER PRINTER
04E8_324A,LASER PRINTER
04E8_324C,ML-1740 PRINTER
04E8_324D,PHASER 3121
04E8_3256,ML-1520 LASER PRINTER
04E8_325B,XEROX PHASER 3117 LASER PRINTER
04E8_325F,PHASER 3425 LASER PRINTER
04E8_3260,CLP-510 COLOR LASER PRINTER
04E8_3268,ML-1610 MONO LASER PRINTER
04E8_326C,ML-2010P MONO LASER PRINTER
04E8_3276,ML-3050/ML-3051 LASER PRINTER
04E8_327E,ML-2510 SERIES
04E8_328E,CLP-310 COLOR LASER PRINTER
04E8_3292,ML-1640 SERIES LASER PRINTER
04E8_3296,ML-2580N MONO LASER PRINTER
04E8_3297,ML-191X/ML-252X LASER PRINTER
04E8_329F,CLP-325 COLOR LASER PRINTER
04E8_3301,ML-1660 SERIES
04E8_330C,ML-1865
04E8_330F,ML-216X SERIES LASER PRINTER
04E8_3310,ML-331X SERIES LASER PRINTER
04E8_3315,ML-2540 SERIES LASER PRINTER
04E8_331E,M262X/M282X XPRESS SERIES LASER PRINTER
04E8_3409,SCX-4216F SCANNER
04E8_340C,SCX-5X15 SERIES
04E8_340D,SCX-6X20 SERIES
04E8_340E,MFP 560 SERIES
04E8_340F,PRINTING SUPPORT
04E8_3412,SCX-4X20 SERIES
04E8_3413,SCX-4100 SCANNER
04E8_3415,COMPOSITE DEVICE
04E8_3419,COMPOSITE DEVICE
04E8_341A,PRINTING SUPPORT
04E8_341B,SCX-4200 SERIES
04E8_341C,COMPOSITE DEVICE
04E8_341D,COMPOSITE DEVICE
04E8_341F,COMPOSITE DEVICE
04E8_3420,COMPOSITE DEVICE
04E8_3426,SCX-4500 LASER PRINTER
04E8_342D,SCX-4X28 SERIES
04E8_344F,SCX-3400 SERIES
04E8_347E,C48X SERIES COLOR LASER MULTIFUNCTION PRINTER
04E8_3605,INKJET COLOR PRINTER
04E8_3606,INKJET COLOR PRINTER
04E8_3609,INKJET COLOR PRINTER
04E8_3902,INKJET COLOR PRINTER
04E8_3903,XEROX WORKCENTRE XK50CX
04E8_390F,INKJET COLOR PRINTER
04E8_3911,SCX-1020 SERIES
04E8_4001,PSSD T7
04E8_4005,GT-S8000 JET (MSC)
04E8_4F1F,GT-S8000 JET (MTP)
04E8_5000,YP-MF SERIES
04E8_5001,YP-100
04E8_5002,YP-30
04E8_5003,YP-700
04E8_5004,YP-30
04E8_5005,YP-300
04E8_5006,YP-750
04E8_500D,MP3 PLAYER
04E8_5010,YEPP YP-35
04E8_5011,YP-780
04E8_5013,YP-60
04E8_5015,YEPP UPGRADE
04E8_501B,MP3 PLAYER
04E8_5021,YEPP YP-ST5
04E8_5026,YP-MT6V
04E8_5027,YP-T7
04E8_502B,YP-F1
04E8_5032,YP-J70
04E8_503B,YP-U1 MP3 PLAYER
04E8_503D,YP-T7F
04E8_5041,YP-Z5
04E8_5050,YP-U2 MP3 PLAYER
04E8_5051,YP-F2R
04E8_5055,YP-T9
04E8_507D,YP-U3 (MTP)
04E8_507F,YP-T9J
04E8_5080,YEPP YP-K3 (MSC)
04E8_5081,YEPP YP-K3 (MTP)
04E8_5082,YP-P2 (MSC)
04E8_5083,YP-P2 (MTP)
04E8_508A,YP-T10
04E8_508B,YP-S5 MP3 PLAYER
04E8_508C,YP-S5
04E8_5090,YP-S3 (MSC)
04E8_5091,YP-S3 (MTP)
04E8_5092,YP-U4 (MSC)
04E8_5093,YP-U4 (MTP)
04E8_5095,YP-S2
04E8_510F,YP-R1
04E8_5119,YEPP YP-P3
04E8_511C,YP-Q2
04E8_5121,YP-U5
04E8_5123,YEPP YP-M1
04E8_5A00,YP-NEU
04E8_5A01,YP-NDU
04E8_5A03,YEPP MP3 PLAYER
04E8_5A04,YP-800
04E8_5A08,YP-90
04E8_5A0F,MEIZU M6 MINIPLAYER
04E8_5B01,MEMORY STICK READER/WRITER
04E8_5B02,MEMORY STICK READER/WRITER
04E8_5B03,MEMORY STICK READER/WRITER
04E8_5B04,MEMORY STICK READER/WRITER
04E8_5B05,MEMORY STICK READER/WRITER
04E8_5B11,SEW-2001U CARD
04E8_5F00,NEXIO SYNC
04E8_5F01,NEXIO SYNC
04E8_5F02,NEXIO SYNC
04E8_5F03,NEXIO SYNC
04E8_5F04,NEXIO SYNC
04E8_5F05,STORY STATION 1TB
04E8_6032,G2 PORTABLE HARD DRIVE
04E8_6033,G2 PORTABLE DEVICE
04E8_6034,G2 PORTABLE HARD DRIVE
04E8_60B3,M2 PORTABLE HARD DRIVE
04E8_60C4,M2 PORTABLE HARD DRIVE USB 3.0
04E8_6124,D3 STATION EXTERNAL HARD DRIVE
04E8_6125,D3 STATION EXTERNAL HARD DRIVE
04E8_61B5,M3 PORTABLE HARD DRIVE 2TB
04E8_61B6,M3 PORTABLE HARD DRIVE 1TB
04E8_61B7,M3 PORTABLE HARD DRIVE 4TB
04E8_61F3,PORTABLE SSD T3 (MU-PT250B MU-PT500B)
04E8_61F5,PORTABLE SSD T5
04E8_6601,MOBILE PHONE
04E8_6602,GALAXY
04E8_6603,GALAXY
04E8_6611,MITS SYNC
04E8_6613,MITS SYNC
04E8_6615,MITS SYNC
04E8_6617,MITS SYNC
04E8_6619,MITS SYNC
04E8_661B,MITS SYNC
04E8_661E,HANDHELD
04E8_6620,HANDHELD
04E8_6622,HANDHELD
04E8_6624,HANDHELD
04E8_662E,MITS SYNC
04E8_6630,MITS SYNC
04E8_6632,MITS SYNC
04E8_663E,D900E/B2100 PHONE
04E8_663F,SGH-E720/SGH-E840
04E8_6640,USB MODEM ENUMERATOR
04E8_6651,I8510 INNOV8
04E8_6702,X830
04E8_6708,U600 PHONE
04E8_6709,U600
04E8_6734,JUKE
04E8_6759,D900E/B2100 MEDIA PLAYER
04E8_675A,D900E/B2100 MASS STORAGE
04E8_675B,D900E CAMERA
04E8_6772,STANDALONE LTE DEVICE (TRIAL)
04E8_6795,S5230
04E8_6802,STANDALONE HSPA DEVICE
04E8_6806,COMPOSITE LTE DEVICE (TRIAL)
04E8_6807,COMPOSITE HSPA DEVICE
04E8_681C,GALAXY PORTAL/SPICA/S
04E8_681D,GALAXY PORTAL/SPICA ANDROID PHONE
04E8_6843,E2530 PHONE (SAMSUNG KIES MODE)
04E8_684E,WAVE (GT-S8500)
04E8_685B,GT-I9100 PHONE [GALAXY S II] (MASS STORAGE MODE)
04E8_685C,GT-I9250 PHONE [GALAXY NEXUS] (MASS STORAGE MODE)
04E8_685D,GT-I9100 PHONE [GALAXY S II] (DOWNLOAD MODE)
04E8_685E,GT-I9100 / GT-C3350 PHONES (USB DEBUGGING MODE)
04E8_6860,GALAXY SERIES MISC. (MTP MODE)
04E8_6863,GALAXY SERIES MISC. (TETHERING MODE)
04E8_6864,GT-I9070 (NETWORK TETHERING USB DEBUGGING ENABLED)
04E8_6865,GALAXY (PTP MODE)
04E8_6866,GALAXY (DEBUGGING MODE)
04E8_6868,ESCAPE COMPOSITE DRIVER FOR ANDROID PHONES: MODEM+DIAGNOSTIC+ADB
04E8_6875,GT-B3710 STANDALONE LTE DEVICE (COMMERCIAL)
04E8_6876,GT-B3710 LTE MODEM
04E8_6877,GALAXY S
04E8_687A,GT-E2370 MOBILE PHONE
04E8_6888,GT-B3730 COMPOSITE LTE DEVICE (COMMERCIAL)
04E8_6889,GT-B3730 COMPOSITE LTE DEVICE (COMMERCIAL)
04E8_689A,LTE STORAGE DRIVER [CMC2XX]
04E8_689E,GT-S5670 [GALAXY FIT]
04E8_68AA,REALITY
04E8_7011,SEW-2003U CARD
04E8_7021,BLUETOOTH DEVICE
04E8_7061,EHOME INFRARED RECEIVER
04E8_7080,ANYCALL SCH-W580
04E8_7081,HUMAN INTERFACE DEVICE
04E8_7301,FINGERPRINT DEVICE
04E8_8001,HANDHELD
04E8_8002,PORTABLE SSD 500GB MODEL NUMBER: MU - P8500B
04E8_8003,PORTABLE SSD T1
04E8_D003,GT-I9003
04E8_E020,SERI E02 SCOM 6200 UMTS PHONE
04E8_E021,SERI E02 SCOM 6200 VIRTUAL UARTS
04E8_E022,SERI E02 SCOM 6200 FLASH LOAD DISK
04E8_F000,INTENSITY 3 (MASS STORAGE MODE)
04E8_FF30,SG_IMON
04E9,PC-TEL INC.
04EA,BROOKTREE CORP.
04EB,NORTHSTAR SYSTEMS INC.
04EB_E004,EHOME INFRARED TRANSCEIVER
04EC,TOKYO ELECTRON DEVICE LTD
04ED,ANNABOOKS
04EF,PACIFIC ELECTRONIC INTERNATIONAL INC.
04F0,DAEWOO ELECTRONICS CO. LTD
04F1,VICTOR COMPANY OF JAPAN LTD
04F1_0001,GC-QX3 DIGITAL STILL CAMERA
04F1_0004,GR-DVL815U DIGITAL VIDEO CAMERA
04F1_0006,DV CAMERA STORAGE
04F1_0008,GZ-MG30AA/MC500E DIGITAL VIDEO CAMERA
04F1_0009,GR-DX25EK DIGITAL VIDEO CAMERA
04F1_000A,GR-D72 DIGITAL VIDEO CAMERA
04F1_1001,GC-A50 CAMERA DEVICE
04F1_3008,MP-PRX1 ETHERNET
04F1_3009,MP-XP7250 WLAN ADAPTER
04F2,CHICONY ELECTRONICS CO. LTD
04F2_0001,KU-8933 KEYBOARD
04F2_0002,NT68P81 KEYBOARD
04F2_0110,KU-2971 KEYBOARD
04F2_0111,KU-9908 KEYBOARD
04F2_0112,KU-8933 KEYBOARD WITH PS/2 MOUSE PORT
04F2_0116,KU-2971/KU-0325 KEYBOARD
04F2_0200,KBR-0108
04F2_0201,GAMING KEYBOARD KPD0250
04F2_0220,WIRELESS HID RECEIVER
04F2_0402,GENIUS LUXEMATE I200 KEYBOARD
04F2_0403,KU-0420 KEYBOARD
04F2_0418,KU-0418 TACTICAL PAD
04F2_0618,RG-0618U WIRELESS HID RECEIVER & KG-0609 WIRELESS KEYBOARD WITH TOUCHPAD
04F2_0718,WIRED MOUSE
04F2_0760,ACER KU-0760 KEYBOARD
04F2_0833,KU-0833 KEYBOARD
04F2_0841,HP MULTIMEDIA KEYBOARD
04F2_0860,2.4G MULTIMEDIA WIRELESS KIT
04F2_0939,AMAZON BASICS MOUSE
04F2_1061,HP KG-1061 WIRELESS KEYBOARD+MOUSE
04F2_1121,PERIBOARD 717 MINI WIRELESS KEYBOARD
04F2_2159,PERIBOARD-535 [PERIXX ERGO KEYBOARD]
04F2_A001,E-VIDEO DC-100 CAMERA
04F2_A120,ORITE CCD WEBCAM(PC370R)
04F2_A121,ORITE CCD WEBCAM(PC370R)
04F2_A122,ORITE CCD WEBCAM(PC370R)
04F2_A123,ORITE CCD WEBCAM(PC370R)
04F2_A124,ORITE CCD WEBCAM(PC370R)
04F2_A128,PC CAMERA (SN9C202 + OV7663 + EEPROM)
04F2_A133,GATEWAY WEBCAM
04F2_A136,LABTEC WEBCAM 5500
04F2_A147,MEDION WEBCAM
04F2_A204,DSC WIA DEVICE (1300)
04F2_A208,DSC WIA DEVICE (2320)
04F2_A209,LABTEC DC-2320
04F2_A20A,DSC WIA DEVICE (3310)
04F2_A20C,DSC WIA DEVICE (3320)
04F2_A210,AUDIO DEVICE
04F2_B008,USB 2.0 CAMERA
04F2_B009,INTEGRATED CAMERA
04F2_B010,INTEGRATED CAMERA
04F2_B012,1.3 MPIXEL UVC WEBCAM
04F2_B013,USB 2.0 CAMERA
04F2_B015,VGA 24FPS UVC WEBCAM
04F2_B016,VGA 30FPS UVC WEBCAM
04F2_B018,2M UVC WEBCAM
04F2_B021,VIEWSONIC 1.3M USB2.0 WEBCAM
04F2_B022,GATEWAY USB 2.0 WEBCAM
04F2_B023,GATEWAY USB 2.0 WEBCAM
04F2_B024,USB 2.0 WEBCAM
04F2_B025,CAMERA
04F2_B027,GATEWAY USB 2.0 WEBCAM
04F2_B028,VGA UVC WEBCAM
04F2_B029,1.3M UVC WEBCAM
04F2_B036,ASUS INTEGRATED 0.3M UVC WEBCAM
04F2_B044,ACER CRYSTALEYE WEBCAM
04F2_B057,INTEGRATED USB WEBCAM
04F2_B059,CKF7037 HP WEBCAM
04F2_B064,CNA7137 INTEGRATED WEBCAM
04F2_B070,CAMERA
04F2_B071,2.0M UVC WEBCAM / CNF7129
04F2_B083,CKF7063 WEBCAM (HP)
04F2_B091,WEBCAM
04F2_B104,CNF7069 WEBCAM
04F2_B107,CNF7070 WEBCAM
04F2_B14C,CNF8050 WEBCAM
04F2_B159,CNF8243 WEBCAM
04F2_B15C,SONY VAIO INTEGRATED CAMERA
04F2_B175,4-PORT HUB
04F2_B1AA,WEBCAM-101
04F2_B1AC,HP LAPTOP INTEGRATED WEBCAM [2 MP FIXED]
04F2_B1B4,LENOVO INTEGRATED CAMERA
04F2_B1B9,ASUS INTEGRATED WEBCAM
04F2_B1BB,2.0M UVC WEBCAM
04F2_B1CF,LENOVO INTEGRATED CAMERA
04F2_B1D6,CNF9055 TOSHIBA WEBCAM
04F2_B1D8,1.3M WEBCAM
04F2_B1E4,TOSHIBA INTEGRATED WEBCAM
04F2_B213,FUJITSU INTEGRATED CAMERA
04F2_B217,LENOVO INTEGRATED CAMERA (0.3MP)
04F2_B221,INTEGRATED CAMERA
04F2_B230,INTEGRATED HP HD WEBCAM
04F2_B249,HP INTEGRATED WEBCAM
04F2_B257,LENOVO INTEGRATED CAMERA
04F2_B26B,SONY VISUAL COMMUNICATION CAMERA
04F2_B272,LENOVO EASYCAMERA
04F2_B2B0,CAMERA
04F2_B2B9,LENOVO INTEGRATED CAMERA UVC
04F2_B2DA,THINKPAD T430S CAMERA
04F2_B2DB,THINKPAD T430 CAMERA
04F2_B2EA,INTEGRATED CAMERA [THINKPAD]
04F2_B2F4,HP WEBCAM-50
04F2_B330,ASUS 720P CMOS WEBCAM
04F2_B354,UVC 1.00 DEVICE HD UVC WEBCAM
04F2_B394,INTEGRATED CAMERA
04F2_B3EB,HP 720P HD MONITOR WEBCAM
04F2_B3F6,HD WEBCAM (ACER)
04F2_B3FD,HD WEBCAM (ASUS N-SERIES)
04F2_B40E,HP TRUEVISION HD CAMERA
04F2_B420,LENOVO EASYCAMERA
04F2_B444,LENOVO INTEGRATED WEBCAM
04F2_B49F,BLUETOOTH (RTL8723BE)
04F2_B563,INTEGRATED CAMERA
04F2_B5AB,INTEGRATED CAMERA
04F2_B5AC,INTEGRATED IR CAMERA
04F2_B5CE,INTEGRATED CAMERA
04F2_B5CF,INTEGRATED IR CAMERA
04F2_B5DB,HP WEBCAM
04F2_B5F7,INTEGRATED HD WEBCAM
04F2_B604,INTEGRATED CAMERA (1280X720@30)
04F2_B681,THINKPAD T490 WEBCAM
04F2_B71A,INTEGRATED IR CAMERA
04F2_B76B,SUNPLUSIT INC [HP HD CAMERA]
04F2_B7B4,INTEGRATED CAMERA (1920X1080)
04F3,ELAN MICROELECTRONICS CORP.
04F3_000A,TOUCHSCREEN
04F3_0103,ACTIVEJET K-2024 MULTIMEDIA KEYBOARD
04F3_016F,TOUCHSCREEN
04F3_01A4,WIRELESS KEYBOARD
04F3_0201,TOUCHSCREEN
04F3_0210,OPTICAL MOUSE
04F3_0212,LASER MOUSE
04F3_0214,LYNX M9 OPTICAL MOUSE
04F3_0230,3D OPTICAL MOUSE
04F3_0232,MOUSE
04F3_0234,OPTICAL MOUSE
04F3_0235,OPTICAL MOUSE
04F3_02F4,2.4G CORDLESS MOUSE
04F3_0381,TOUCHSCREEN
04F3_04A0,DREAM CHEEKY STRESS/PANIC BUTTON
04F3_0C03,WBF FINGERPRINT SENSOR
04F3_0C28,FINGERPRINT SENSOR [FEINTECH FPS00200]
04F3_0C3D,ELAN:FINGERPRINT
04F3_2234,TOUCHSCREEN
04F4,HARTING ELEKTRONIK INC.
04F5,FUJITSU-ICL SYSTEMS INC.
04F6,NORAND CORP.
04F7,NEWNEX TECHNOLOGY CORP.
04F8,FUTUREPLUS SYSTEMS
04F9,BROTHER INDUSTRIES LTD
04F9_0002,HL-1050 LASER PRINTER
04F9_0005,PRINTER
04F9_0006,HL-1240 LASER PRINTER
04F9_0007,HL-1250 LASER PRINTER
04F9_0008,HL-1270 LASER PRINTER
04F9_0009,PRINTER
04F9_000A,P2500 SERIES
04F9_000B,PRINTER
04F9_000C,PRINTER
04F9_000D,HL-1440 LASER PRINTER
04F9_000E,HL-1450 SERIES
04F9_000F,HL-1470N SERIES
04F9_0010,PRINTER
04F9_0011,PRINTER
04F9_0012,PRINTER
04F9_0013,PRINTER
04F9_0014,PRINTER
04F9_0015,PRINTER
04F9_0016,PRINTER
04F9_0017,PRINTER
04F9_0018,PRINTER
04F9_001A,HL-1430 LASER PRINTER
04F9_001C,PRINTER
04F9_001E,PRINTER
04F9_0020,HL-5130 SERIES
04F9_0021,HL-5140 SERIES
04F9_0022,HL-5150D SERIES
04F9_0023,HL-5170DN SERIES
04F9_0024,PRINTER
04F9_0025,PRINTER
04F9_0027,HL-2030 LASER PRINTER
04F9_0028,PRINTER
04F9_0029,PRINTER
04F9_002A,HL-52X0 SERIES
04F9_002B,HL-5250DN PRINTER
04F9_002C,PRINTER
04F9_002D,PRINTER
04F9_0037,HL-3040CN SERIES
04F9_0038,HL-3070CW SERIES
04F9_0039,HL-5340 SERIES
04F9_0041,HL-2250DN LASER PRINTER
04F9_0042,HL-2270DW LASER PRINTER
04F9_004D,HL-6180DW SERIES
04F9_0080,HL-L6250DN SERIES
04F9_0100,MFC8600/9650 SERIES
04F9_0101,MFC9600/9870 SERIES
04F9_0102,MFC9750/1200 SERIES
04F9_0104,MFC-8300J
04F9_0105,MFC-9600J
04F9_0106,MFC-7300C
04F9_0107,MFC-7400C
04F9_0108,MFC-9200C
04F9_0109,MFC-830
04F9_010A,MFC-840
04F9_010B,MFC-860
04F9_010C,MFC-7400J
04F9_010D,MFC-9200J
04F9_010E,MFC-3100C SCANNER
04F9_010F,MFC-5100C
04F9_0110,MFC-4800 SCANNER
04F9_0111,MFC-6800
04F9_0112,DCP1000 PORT(FAXMODEM)
04F9_0113,MFC-8500
04F9_0114,MFC9700 PORT(FAXMODEM)
04F9_0115,MFC-9800 SCANNER
04F9_0116,DCP1400 SCANNER
04F9_0119,MFC-9660
04F9_011A,MFC-9860
04F9_011B,MFC-9880
04F9_011C,MFC-9760
04F9_011D,MFC-9070
04F9_011E,MFC-9180
04F9_011F,MFC-9160
04F9_0120,MFC580 PORT(FAXMODEM)
04F9_0121,MFC-590
04F9_0122,MFC-5100J
04F9_0124,MFC-4800J
04F9_0125,MFC-6800J
04F9_0127,MFC-9800J
04F9_0128,MFC-8500J
